FECHACORTE;NUMEROPROYECTOEDITORIAL;TIPO_DOCUMENTO_SOLICITANTE;NUMERODOCUMENTO_SOLICITANTE;NOMBRES_SOLICITANTE;UBIGEO_SOLICITANTE;DEPARTAMENTO_SOLICITANTE;PROVINCIA_SOLICITANTE;DISTRITO_SOLICITANTE;TITULO;TIRAJE;TIPO_OBRA;FECHA_INICIO_TRAMITE;FECHA_FIN_TRAMITE
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector 5, prim. : guía del docente;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector 6, prim. : guía del docente;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 3 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 3 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 3 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 3 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 3 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 3 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 3 years, preschool;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 3 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;¿Cuánto me quieres?;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Robot;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 3 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 3 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 3 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 3 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 3 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 3 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 3 years, preschool : teacher's guide;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 3 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 4 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 4 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 4 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 4 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 4 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 4 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 4 years, preschool;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 4 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;El amor de mi madre;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;La luna;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 4 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 4 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 4 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 4 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 4 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 4 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 4 years, preschool : teacher's guide;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 4 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 5 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 5 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 5 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 5 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 5 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 5 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 5 years, preschool;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 5 años, inicial;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Iván en la luna;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Los mejores amigos;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 5 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 5 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 5 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 5 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 5 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 5 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 5 years, preschool : teacher's guide;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 5 años, inicial : guía del docente;0;Libros;20220926;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector I, sec.;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector II, sec.;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector III, sec.;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector IV, sec.;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector V, sec.;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector I, sec. : guía del docente;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector II, sec. : guía del docente;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector III, sec. : guía del docente;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector IV, sec. : guía del docente;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Plan lector V, sec. : guía del docente;0;Libros;20220925;20230706
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 3 años : comunicación;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 3 años : matemática;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 3 años : personal social, religión, ciencia y tecnología;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 3 años : inglés;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 3 años : increíblemente, computación, habilidades del pensamiento;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Kori y Paquita se vuelven a ver;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Kori y su amiga Paquita, la alpaquita;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 4 años : comunicación;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 4 años : matemática;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 4 años : personal social, religión, ciencia y tecnología;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 4 años : inglés;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 4 años : increíblemente, computación, habilidades del pensamiento;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Kori vence sus miedos;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 5 años : comunicación;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 5 años : matemática;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 5 años : personal social, religión, ciencia y tecnología;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 5 años : inglés;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Las aventuras de Kori y Paquita, 5 años : increíblemente, computación, habilidades del pensamiento;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Kori y Paquita de paseo;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;757F8B5CCE7AE1B12964;MASTER EDITORES S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Paquita y Kori cuidan la naturaleza;9000;Libros;20220825;20230629
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Las aventuras de tibi, 4 años : comunicación;2500;Libros;20230131;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Las aventuras de tibi, 4 años : matemática;2500;Libros;20230131;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Las aventuras de tibi, 4 años : plan lector;2500;Libros;20230131;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Las aventuras de tibi, 4 años : ciencia y tecnología, personal social;2500;Libros;20230131;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Las aventuras de tibi, 4 años : religión;2500;Libros;20230131;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Las aventuras de tibi, 4 años : trazos y grafías;2500;Libros;20230131;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Las aventuras de tibi, 4 years old : english;2500;Libros;20230131;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Viaje a un mundo de aventuras 1 : plan lector;6000;Libros;20230117;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Viaje a un mundo de aventuras 2 : plan lector;6000;Libros;20230117;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Viaje a un mundo de aventuras 3 : plan lector;6000;Libros;20230117;20230627
20230822;3.15E+13;RUC;193C4EB15E6FC52ADBDC;EDITORIAL AGÜERO E.I.R.L.;140134;LIMA;LIMA;INDEPENDENCIA;Viaje a un mundo de aventuras 4 : plan lector;6000;Libros;20230117;20230627
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 1, 1er grado de primaria : student book;6800;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 1, 1er grado de primaria : workbook;6800;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 2, 2° grado de primaria : student book;6800;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 2, 2° grado de primaria : workbook;6800;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 3, 3er grado de primaria : student book;6000;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 3, 3er grado de primaria : workbook;6000;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 4, 4° grado de primaria : student book;5800;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 4, 4° grado de primaria : workbook;5800;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 5, 5° grado de primaria : student book;5300;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 5, 5° grado de primaria : workbook;5300;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 6, 6° grado de primaria : student book;5300;Libros;20220811;20230619
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 6, 6° grado de primaria : workbook;5300;Libros;20220811;20230619
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Descubro mis habilidades 2 años, inicial;3500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Esto que siento es…;4500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Estrellas;4500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Descubro mis hablidades, inicial 2 años : guía del docente;1000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 3 años, inicial;22500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 3 años, inicial;22500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 3 años, inicial;22500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 3 años, inicial;22500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 3 años, inicial;22500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 3 años, inicial;22500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 3 years, preschool;22500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 3 años, inicial;22500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;¿Cuánto me quieres?;25500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Robot;25500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas, inicial 3 años : guía del docente;3000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas, inicial 3 años : guía del docente;3000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología, inicial 3 años : guía del docente;3000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento, inicial 3 años : guía del docente;3000;Libros;20220707;20230615
